,acousticness,album_name,album_type,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,time_signature,track_href,track_name,type,uri,valence
249,0.0167,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/7KGXsyH2hxewTbGGKvZEcZ,Pet Shop Boys,0.495,340240.0,0.962,7KGXsyH2hxewTbGGKvZEcZ,0.000546,10.0,0.94,-5.034,1.0,1.0,2010-02-15,0.0441,129.375,4.0,https://api.spotify.com/v1/tracks/7KGXsyH2hxewTbGGKvZEcZ,"Closer to Heaven / Left to My Own Devices - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:7KGXsyH2hxewTbGGKvZEcZ,0.209
250,0.0133,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/10815Yc8LR5avaPp7qhTJB,Pet Shop Boys,0.726,193533.0,0.837,10815Yc8LR5avaPp7qhTJB,0.000926,0.0,0.452,-7.131,0.0,1.0,2010-02-15,0.0285,119.05,4.0,https://api.spotify.com/v1/tracks/10815Yc8LR5avaPp7qhTJB,"Do I Have To? - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:10815Yc8LR5avaPp7qhTJB,0.753
251,0.0031,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/2KCnLQLYbDOvyuVRb9HeJr,Pet Shop Boys,0.641,251027.0,0.835,2KCnLQLYbDOvyuVRb9HeJr,7.93e-06,5.0,0.928,-4.729,0.0,1.0,2010-02-15,0.0286,119.068,4.0,https://api.spotify.com/v1/tracks/2KCnLQLYbDOvyuVRb9HeJr,"King's Cross - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:2KCnLQLYbDOvyuVRb9HeJr,0.28
252,0.029,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/6OZeYrNZ00G7xNWpdRD0po,Pet Shop Boys,0.566,312360.0,0.961,6OZeYrNZ00G7xNWpdRD0po,0.00321,0.0,0.114,-4.606,1.0,2.0,2010-02-15,0.0522,128.115,4.0,https://api.spotify.com/v1/tracks/6OZeYrNZ00G7xNWpdRD0po,"Suburbia - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:6OZeYrNZ00G7xNWpdRD0po,0.316
253,0.0193,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/4ZZfj8sNVhOjN5XIWzFo3b,Pet Shop Boys,0.318,359813.0,0.981,4ZZfj8sNVhOjN5XIWzFo3b,1.26e-05,0.0,0.704,-4.241,1.0,1.0,2010-02-15,0.13,98.078,4.0,https://api.spotify.com/v1/tracks/4ZZfj8sNVhOjN5XIWzFo3b,"Se a Vida E / Discoteca / Domino Dancing / Viva la vida - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:4ZZfj8sNVhOjN5XIWzFo3b,0.483
254,0.000535,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/08KQSPs6BNGLd6pA68mBCl,Pet Shop Boys,0.548,303893.0,0.975,08KQSPs6BNGLd6pA68mBCl,0.00536,0.0,0.414,-4.224,0.0,2.0,2010-02-15,0.0774,130.124,4.0,https://api.spotify.com/v1/tracks/08KQSPs6BNGLd6pA68mBCl,"It's a Sin - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:08KQSPs6BNGLd6pA68mBCl,0.257
255,0.00945,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/7iMZhaMeZIu5L7Ad79lRCK,Pet Shop Boys,0.622,317013.0,0.937,7iMZhaMeZIu5L7Ad79lRCK,0.000154,8.0,0.826,-7.317,1.0,1.0,2010-02-15,0.0442,120.004,4.0,https://api.spotify.com/v1/tracks/7iMZhaMeZIu5L7Ad79lRCK,"Being Boring - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:7iMZhaMeZIu5L7Ad79lRCK,0.295
256,0.0246,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/5kHd6sFyBjdBBBNeb5eDas,Pet Shop Boys,0.662,314733.0,0.963,5kHd6sFyBjdBBBNeb5eDas,0.00185,2.0,0.941,-5.091,1.0,3.0,2010-02-15,0.0468,113.251,4.0,https://api.spotify.com/v1/tracks/5kHd6sFyBjdBBBNeb5eDas,"West End Girls - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:5kHd6sFyBjdBBBNeb5eDas,0.552
257,0.00553,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/53OBspzeZIsgFyvN4Ml8pW,Pet Shop Boys,0.589,262533.0,0.932,53OBspzeZIsgFyvN4Ml8pW,0.0192,4.0,0.444,-6.406,0.0,24.0,2010-02-12,0.0419,124.004,4.0,https://api.spotify.com/v1/tracks/53OBspzeZIsgFyvN4Ml8pW,"More Than a Dream / Heart - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:53OBspzeZIsgFyvN4Ml8pW,0.389
258,0.000271,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/1ucErV87Fql0nI5MgRd6tz,Pet Shop Boys,0.645,220987.0,0.946,1ucErV87Fql0nI5MgRd6tz,8.52e-05,0.0,0.714,-4.908,0.0,23.0,2010-02-12,0.0529,128.028,4.0,https://api.spotify.com/v1/tracks/1ucErV87Fql0nI5MgRd6tz,"Did You See Me Coming? - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:1ucErV87Fql0nI5MgRd6tz,0.825
259,0.0426,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/5yq5uScuRVSSeILqFf0cy4,Pet Shop Boys,0.561,244813.0,0.957,5yq5uScuRVSSeILqFf0cy4,3.06e-06,4.0,0.943,-4.67,1.0,24.0,2010-02-12,0.0484,126.002,4.0,https://api.spotify.com/v1/tracks/5yq5uScuRVSSeILqFf0cy4,"Pandemonium / Can You Forgive Her? - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:5yq5uScuRVSSeILqFf0cy4,0.555
260,0.00232,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/5Hb42iS3wsVXvihVGLrR8h,Pet Shop Boys,0.583,194333.0,0.891,5Hb42iS3wsVXvihVGLrR8h,0.0,7.0,0.467,-4.8,1.0,22.0,2010-02-12,0.0458,128.021,4.0,https://api.spotify.com/v1/tracks/5Hb42iS3wsVXvihVGLrR8h,"Love etc. - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:5Hb42iS3wsVXvihVGLrR8h,0.604
261,0.0435,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/3iT0rttx4gs3sDKgDvBiSE,Pet Shop Boys,0.538,234667.0,0.99,3iT0rttx4gs3sDKgDvBiSE,0.0,7.0,0.995,-3.67,1.0,29.0,2010-02-12,0.121,120.989,4.0,https://api.spotify.com/v1/tracks/3iT0rttx4gs3sDKgDvBiSE,"Go West - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:3iT0rttx4gs3sDKgDvBiSE,0.42
262,0.000414,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/6pCirP9IzaLffzDBo89Do6,Pet Shop Boys,0.53,225640.0,0.991,6pCirP9IzaLffzDBo89Do6,0.0663,1.0,0.303,-4.584,1.0,21.0,2010-02-12,0.0657,116.984,4.0,https://api.spotify.com/v1/tracks/6pCirP9IzaLffzDBo89Do6,"Two Divided by Zero - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:6pCirP9IzaLffzDBo89Do6,0.764
263,0.00269,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/3wqYHVfqCzXZA5W5WoLsr9,Pet Shop Boys,0.608,257253.0,0.993,3wqYHVfqCzXZA5W5WoLsr9,0.000994,0.0,0.0866,-4.129,0.0,21.0,2010-02-12,0.0462,117.008,4.0,https://api.spotify.com/v1/tracks/3wqYHVfqCzXZA5W5WoLsr9,"Why Don't We Live Together? - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:3wqYHVfqCzXZA5W5WoLsr9,0.842
264,0.0071,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/42a6aQbAhkThgbByJdJ3u6,Pet Shop Boys,0.583,171107.0,0.995,42a6aQbAhkThgbByJdJ3u6,3.23e-06,2.0,0.875,-3.812,0.0,24.0,2010-02-12,0.0661,131.047,4.0,https://api.spotify.com/v1/tracks/42a6aQbAhkThgbByJdJ3u6,"New York City Boy - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:42a6aQbAhkThgbByJdJ3u6,0.825
265,0.00132,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/78j9FMDQ5hRt0JTDHYEvg3,Pet Shop Boys,0.517,223227.0,0.993,78j9FMDQ5hRt0JTDHYEvg3,0.0822,7.0,0.989,-3.894,1.0,34.0,2010-02-12,0.0748,126.137,4.0,https://api.spotify.com/v1/tracks/78j9FMDQ5hRt0JTDHYEvg3,"Always on My Mind - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:78j9FMDQ5hRt0JTDHYEvg3,0.362
266,0.0167,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/2FdzOXJf0c8fKrcwLmRtYV,Pet Shop Boys,0.495,340240.0,0.962,2FdzOXJf0c8fKrcwLmRtYV,0.000546,10.0,0.94,-5.034,1.0,21.0,2010-02-12,0.0441,129.375,4.0,https://api.spotify.com/v1/tracks/2FdzOXJf0c8fKrcwLmRtYV,"Closer to Heaven / Left to My Own Devices - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:2FdzOXJf0c8fKrcwLmRtYV,0.209
267,0.0133,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/0hYbHpUGV3y7y6Ox72sNTM,Pet Shop Boys,0.726,193533.0,0.837,0hYbHpUGV3y7y6Ox72sNTM,0.000926,0.0,0.452,-7.131,0.0,20.0,2010-02-12,0.0285,119.05,4.0,https://api.spotify.com/v1/tracks/0hYbHpUGV3y7y6Ox72sNTM,"Do I Have To? - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:0hYbHpUGV3y7y6Ox72sNTM,0.753
268,0.0031,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/0zyS4uuqtoqOthDIOOsope,Pet Shop Boys,0.641,251027.0,0.835,0zyS4uuqtoqOthDIOOsope,7.93e-06,5.0,0.928,-4.729,0.0,22.0,2010-02-12,0.0286,119.068,4.0,https://api.spotify.com/v1/tracks/0zyS4uuqtoqOthDIOOsope,"King's Cross - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:0zyS4uuqtoqOthDIOOsope,0.28
269,0.029,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/22GS42sYWeclo7oos5nCLF,Pet Shop Boys,0.566,312360.0,0.961,22GS42sYWeclo7oos5nCLF,0.00321,0.0,0.114,-4.606,1.0,24.0,2010-02-12,0.0522,128.115,4.0,https://api.spotify.com/v1/tracks/22GS42sYWeclo7oos5nCLF,"Suburbia - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:22GS42sYWeclo7oos5nCLF,0.316
270,0.0193,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/2xp5A0QFtlV6npaMJ4nSeT,Pet Shop Boys,0.318,359813.0,0.981,2xp5A0QFtlV6npaMJ4nSeT,1.26e-05,0.0,0.704,-4.241,1.0,22.0,2010-02-12,0.13,98.078,4.0,https://api.spotify.com/v1/tracks/2xp5A0QFtlV6npaMJ4nSeT,"Se a Vida E / Discoteca / Domino Dancing / Viva la vida - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:2xp5A0QFtlV6npaMJ4nSeT,0.483
271,0.000535,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/6KpqOVotKVz0E40ftXYuSW,Pet Shop Boys,0.548,303893.0,0.975,6KpqOVotKVz0E40ftXYuSW,0.00536,0.0,0.414,-4.224,0.0,27.0,2010-02-12,0.0774,130.124,4.0,https://api.spotify.com/v1/tracks/6KpqOVotKVz0E40ftXYuSW,"It's a Sin - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:6KpqOVotKVz0E40ftXYuSW,0.257
272,0.00945,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/78ehshyqFFLrYSCyK1P352,Pet Shop Boys,0.622,317013.0,0.937,78ehshyqFFLrYSCyK1P352,0.000154,8.0,0.826,-7.317,1.0,22.0,2010-02-12,0.0442,120.004,4.0,https://api.spotify.com/v1/tracks/78ehshyqFFLrYSCyK1P352,"Being Boring - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:78ehshyqFFLrYSCyK1P352,0.295
273,0.0246,"Pandemonium (Live at the O2 Arena, London - 21 December 2009)",album,https://api.spotify.com/v1/audio-analysis/4nKfwUyunCQQEp0ljZ2H0I,Pet Shop Boys,0.662,314733.0,0.963,4nKfwUyunCQQEp0ljZ2H0I,0.00185,2.0,0.941,-5.091,1.0,29.0,2010-02-12,0.0468,113.251,4.0,https://api.spotify.com/v1/tracks/4nKfwUyunCQQEp0ljZ2H0I,"West End Girls - Live at the O2 Arena, London - 21 December 2009",audio_features,spotify:track:4nKfwUyunCQQEp0ljZ2H0I,0.552
274,0.00211,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/5NCMzdiU3sAnjNewRQm4C3,Pet Shop Boys,0.647,212813.0,0.734,5NCMzdiU3sAnjNewRQm4C3,2.27e-06,2.0,0.0703,-6.467,0.0,39.0,2009-03-18,0.0328,127.974,4.0,https://api.spotify.com/v1/tracks/5NCMzdiU3sAnjNewRQm4C3,Love etc. - 2018 Remaster,audio_features,spotify:track:5NCMzdiU3sAnjNewRQm4C3,0.846
275,5.93e-05,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/6NMhClQGM0fvQCOzYYrY7T,Pet Shop Boys,0.471,230973.0,0.741,6NMhClQGM0fvQCOzYYrY7T,0.000431,9.0,0.361,-5.301,0.0,33.0,2009-03-18,0.0353,93.941,4.0,https://api.spotify.com/v1/tracks/6NMhClQGM0fvQCOzYYrY7T,All over the World - 2018 Remaster,audio_features,spotify:track:6NMhClQGM0fvQCOzYYrY7T,0.434
276,0.000924,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/0prleGdW9nUdUqTKtVoXsp,Pet Shop Boys,0.552,221680.0,0.73,0prleGdW9nUdUqTKtVoXsp,7.76e-06,0.0,0.262,-6.235,1.0,18.0,2009-03-18,0.034,122.059,4.0,https://api.spotify.com/v1/tracks/0prleGdW9nUdUqTKtVoXsp,Beautiful People - 2018 Remaster,audio_features,spotify:track:0prleGdW9nUdUqTKtVoXsp,0.417
277,5.46e-05,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/3igX3CiJptwoKXlNjPHii3,Pet Shop Boys,0.598,221360.0,0.973,3igX3CiJptwoKXlNjPHii3,0.719,3.0,0.152,-3.553,1.0,35.0,2009-03-18,0.0358,128.074,4.0,https://api.spotify.com/v1/tracks/3igX3CiJptwoKXlNjPHii3,Did You See Me Coming? - 2018 Remaster,audio_features,spotify:track:3igX3CiJptwoKXlNjPHii3,0.915
278,0.00917,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/1zhVv9wsuNcWsso0bFFjHJ,Pet Shop Boys,0.649,287373.0,0.863,1zhVv9wsuNcWsso0bFFjHJ,0.0319,6.0,0.0943,-5.62,0.0,18.0,2009-03-18,0.027,127.986,4.0,https://api.spotify.com/v1/tracks/1zhVv9wsuNcWsso0bFFjHJ,Vulnerable - 2018 Remaster,audio_features,spotify:track:1zhVv9wsuNcWsso0bFFjHJ,0.72
279,0.000345,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/1VcgAteqsgWj15R5ZHvZqi,Pet Shop Boys,0.635,296733.0,0.855,1VcgAteqsgWj15R5ZHvZqi,0.0185,5.0,0.0999,-5.119,0.0,18.0,2009-03-18,0.0332,125.009,4.0,https://api.spotify.com/v1/tracks/1VcgAteqsgWj15R5ZHvZqi,More Than a Dream - 2018 Remaster,audio_features,spotify:track:1VcgAteqsgWj15R5ZHvZqi,0.671
280,7.67e-05,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/5PqP4VkHkHLuonHyvPI7P4,Pet Shop Boys,0.568,229693.0,0.89,5PqP4VkHkHLuonHyvPI7P4,0.315,8.0,0.247,-5.344,1.0,16.0,2009-03-18,0.0265,130.994,4.0,https://api.spotify.com/v1/tracks/5PqP4VkHkHLuonHyvPI7P4,Building a Wall - 2018 Remaster,audio_features,spotify:track:5PqP4VkHkHLuonHyvPI7P4,0.732
281,0.0562,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/72bCBTBbKk19H3373v9SK2,Pet Shop Boys,0.651,331493.0,0.767,72bCBTBbKk19H3373v9SK2,0.0398,0.0,0.115,-7.163,0.0,18.0,2009-03-18,0.0341,100.034,4.0,https://api.spotify.com/v1/tracks/72bCBTBbKk19H3373v9SK2,King of Rome - 2018 Remaster,audio_features,spotify:track:72bCBTBbKk19H3373v9SK2,0.283
282,0.00299,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/2wzn3jbaZAZJKrks6Pql0w,Pet Shop Boys,0.617,222493.0,0.75,2wzn3jbaZAZJKrks6Pql0w,0.00255,6.0,0.411,-4.054,0.0,19.0,2009-03-18,0.0859,125.99,4.0,https://api.spotify.com/v1/tracks/2wzn3jbaZAZJKrks6Pql0w,Pandemonium - 2018 Remaster,audio_features,spotify:track:2wzn3jbaZAZJKrks6Pql0w,0.903
283,0.0359,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/4SqSXMYNViu2D4t33xebX2,Pet Shop Boys,0.683,283853.0,0.86,4SqSXMYNViu2D4t33xebX2,0.000523,6.0,0.146,-5.459,0.0,23.0,2009-03-18,0.0266,124.024,4.0,https://api.spotify.com/v1/tracks/4SqSXMYNViu2D4t33xebX2,The Way It Used to Be - 2018 Remaster,audio_features,spotify:track:4SqSXMYNViu2D4t33xebX2,0.821
284,0.00654,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/36vIoT0B7PQIEOb4uvuULB,Pet Shop Boys,0.452,382627.0,0.729,36vIoT0B7PQIEOb4uvuULB,3.21e-06,7.0,0.109,-5.897,1.0,15.0,2009-03-18,0.0296,130.019,4.0,https://api.spotify.com/v1/tracks/36vIoT0B7PQIEOb4uvuULB,Legacy - 2018 Remaster,audio_features,spotify:track:36vIoT0B7PQIEOb4uvuULB,0.186
285,0.00462,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/063nNikjvXoBZsVCR94TZZ,Pet Shop Boys,0.6,269533.0,0.626,063nNikjvXoBZsVCR94TZZ,0.343,0.0,0.249,-8.444,0.0,13.0,2009-03-18,0.0289,126.06,4.0,https://api.spotify.com/v1/tracks/063nNikjvXoBZsVCR94TZZ,Gin and Jag - 2018 Remaster,audio_features,spotify:track:063nNikjvXoBZsVCR94TZZ,0.203
286,0.083,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/5dAb93ruKNKj2RX0X5fkEQ,"Pet Shop Boys, Phil Oakey",0.602,312667.0,0.959,5dAb93ruKNKj2RX0X5fkEQ,0.00458,3.0,0.0805,-6.63,1.0,16.0,2009-03-18,0.0453,126.007,4.0,https://api.spotify.com/v1/tracks/5dAb93ruKNKj2RX0X5fkEQ,This Used to Be the Future (with Phil Oakey) - 2018 Remaster,audio_features,spotify:track:5dAb93ruKNKj2RX0X5fkEQ,0.251
287,0.000739,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/3daPIs3PkdRl2w6A80Tsh9,Pet Shop Boys,0.665,235200.0,0.988,3daPIs3PkdRl2w6A80Tsh9,0.0491,0.0,0.738,-3.776,1.0,14.0,2009-03-18,0.0411,127.994,4.0,https://api.spotify.com/v1/tracks/3daPIs3PkdRl2w6A80Tsh9,We're All Criminals Now - 2018 Remaster,audio_features,spotify:track:3daPIs3PkdRl2w6A80Tsh9,0.41
288,9.82e-05,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/6hgB5eixVf03GGUZyvqEcu,Pet Shop Boys,0.792,432413.0,0.816,6hgB5eixVf03GGUZyvqEcu,0.897,7.0,0.0545,-7.291,1.0,12.0,2009-03-18,0.0545,126.025,4.0,https://api.spotify.com/v1/tracks/6hgB5eixVf03GGUZyvqEcu,Gin and Jag - Frisky Mix; 2018 Remaster,audio_features,spotify:track:6hgB5eixVf03GGUZyvqEcu,0.518
289,0.12,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/5JNCu87Q0W9RM4G0PcAtsh,Pet Shop Boys,0.686,201187.0,0.64,5JNCu87Q0W9RM4G0PcAtsh,3.32e-05,0.0,0.0996,-8.334,1.0,12.0,2009-03-18,0.0321,121.974,4.0,https://api.spotify.com/v1/tracks/5JNCu87Q0W9RM4G0PcAtsh,Beautiful People - Demo; 2018 Remaster,audio_features,spotify:track:5JNCu87Q0W9RM4G0PcAtsh,0.506
290,0.0179,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/77OWz2in0c5YY4Bfh3Gs6X,Pet Shop Boys,0.612,221213.0,0.716,77OWz2in0c5YY4Bfh3Gs6X,0.365,1.0,0.101,-7.555,0.0,13.0,2009-03-18,0.0361,124.993,4.0,https://api.spotify.com/v1/tracks/77OWz2in0c5YY4Bfh3Gs6X,My Girl - 2018 Remaster,audio_features,spotify:track:77OWz2in0c5YY4Bfh3Gs6X,0.379
291,0.00016,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/2NdAQCXDQwhau2Bv1uPO7v,Pet Shop Boys,0.561,202387.0,0.909,2NdAQCXDQwhau2Bv1uPO7v,0.00609,10.0,0.262,-7.619,1.0,15.0,2009-03-18,0.0623,124.92,4.0,https://api.spotify.com/v1/tracks/2NdAQCXDQwhau2Bv1uPO7v,The Loving Kind - Monitor Mix,audio_features,spotify:track:2NdAQCXDQwhau2Bv1uPO7v,0.536
292,0.00148,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/25YoNxHDRv30DiNOfESh64,Pet Shop Boys,0.576,377320.0,0.946,25YoNxHDRv30DiNOfESh64,0.183,2.0,0.105,-7.611,0.0,14.0,2009-03-18,0.0291,127.967,4.0,https://api.spotify.com/v1/tracks/25YoNxHDRv30DiNOfESh64,Love etc. - PSB Mix; 2018 Remaster,audio_features,spotify:track:25YoNxHDRv30DiNOfESh64,0.868
293,0.000422,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/3sJMzkomJFCYfYpN4jJaY4,Pet Shop Boys,0.741,528320.0,0.917,3sJMzkomJFCYfYpN4jJaY4,0.702,8.0,0.562,-6.092,1.0,12.0,2009-03-18,0.046,127.986,4.0,https://api.spotify.com/v1/tracks/3sJMzkomJFCYfYpN4jJaY4,Did You See Me Coming? - PSB Possibly More Mix [2018 Remaster],audio_features,spotify:track:3sJMzkomJFCYfYpN4jJaY4,0.543
294,0.0569,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/5cJuf835eyWC3vrWDiqqTj,Pet Shop Boys,0.63,443987.0,0.828,5cJuf835eyWC3vrWDiqqTj,0.277,1.0,0.413,-8.912,1.0,10.0,2009-03-18,0.0473,125.987,4.0,https://api.spotify.com/v1/tracks/5cJuf835eyWC3vrWDiqqTj,The Former Enfant Terrible - PSB Bring It on Mix [2018 Remaster],audio_features,spotify:track:5cJuf835eyWC3vrWDiqqTj,0.227
295,0.00156,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/0iJgUOET2PqSxGPGKC3FL5,Pet Shop Boys,0.592,224667.0,0.893,0iJgUOET2PqSxGPGKC3FL5,0.0298,0.0,0.103,-6.404,1.0,11.0,2009-03-18,0.0262,128.033,4.0,https://api.spotify.com/v1/tracks/0iJgUOET2PqSxGPGKC3FL5,Up and Down - 2018 Remaster,audio_features,spotify:track:0iJgUOET2PqSxGPGKC3FL5,0.314
296,0.0254,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/3m9XKedMSiUVujuEm18CQD,Pet Shop Boys,0.356,575067.0,0.959,3m9XKedMSiUVujuEm18CQD,0.000721,7.0,0.325,-3.608,1.0,20.0,2009-03-18,0.105,125.53,4.0,https://api.spotify.com/v1/tracks/3m9XKedMSiUVujuEm18CQD,"Pet Shop Boys ""Brits"" Medley - 2018 Remaster",audio_features,spotify:track:3m9XKedMSiUVujuEm18CQD,0.409
297,0.0675,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/21D8zghqdD5TNx2W3RmCDM,Pet Shop Boys,0.431,227467.0,0.568,21D8zghqdD5TNx2W3RmCDM,0.00896,9.0,0.0624,-6.808,1.0,11.0,2009-03-18,0.0291,110.058,4.0,https://api.spotify.com/v1/tracks/21D8zghqdD5TNx2W3RmCDM,I Cried for Us - 2018 Remaster,audio_features,spotify:track:21D8zghqdD5TNx2W3RmCDM,0.0798
298,0.000778,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/4uHLtv3iUVvuwASq81PZob,Pet Shop Boys,0.626,229573.0,0.874,4uHLtv3iUVvuwASq81PZob,0.00018,7.0,0.385,-6.18,1.0,35.0,2009-03-18,0.0269,127.024,4.0,https://api.spotify.com/v1/tracks/4uHLtv3iUVvuwASq81PZob,It Doesn't Often Snow at Christmas - New Version [2018 Remaster],audio_features,spotify:track:4uHLtv3iUVvuwASq81PZob,0.502
299,2.09e-05,Yes: Further Listening 2008 - 2010 (2018 Remaster),album,https://api.spotify.com/v1/audio-analysis/3rETmXosxgXDccf9wZBKXm,Pet Shop Boys,0.517,227813.0,0.836,3rETmXosxgXDccf9wZBKXm,0.00136,9.0,0.136,-5.04,0.0,13.0,2009-03-18,0.0372,94.034,4.0,https://api.spotify.com/v1/tracks/3rETmXosxgXDccf9wZBKXm,All over the World - New Version; 2018 Remaster,audio_features,spotify:track:3rETmXosxgXDccf9wZBKXm,0.476
